date,vtr,AAP,ZBRA,ESTC,PENN,O,HST,CMC,QCOM,INSG,SURF,WPC,PLD,YUM,XPO,WELL,USB,UNH,UCTT,TSM,TJX,TECK,STM,SPY,SPG,SLP,SLG,QDEL,PWR,PTY,PRFT,PCAR,NNN,NEWT,MPW,MAT,LYV,LVS,LRCX,ILMN,HTD,HIBB,HAS,HAIN,GLDD,GEO,G,FIX,EXEL,EQR,EPR,EPD,EL,EIX,ECL,DUK,DKS,CSIQ,CROX,BXP,BRO,BMY,BMRN,APOG,HEAR,YNDX,HTA,ABBV,ZTS,GWPH,BURL,TWTR,ATEN,BABA,ZEN,WMS,WLKP,KEYS,STOR,SEDG,MCRB,PRPL,TWLO,IIPR,SACH,GOOS,AYX,ATNX,SAIL,DOMO,ALC,DT,TXG,DDOG,AZEK,BIGC
25/07/2012,74.64884949,72.55000305,34.97000122,,9.021026611,41.65999985,14.06000042,11.81000042,57.27999878,2.450000048,,45.70999908,31.68000031,45.65779877,12.69999981,60.86999893,33.29000092,52.47999954,6.03000021,13.01000023,22.13999939,26.81999969,4.800000191,133.9600067,147.0743256,4.159999847,76.44999695,15.72999954,22.11000061,19.45999908,12.52999973,37.68000031,29.64999962,7.650000095,9.680000305,34.5,8.729999542,37.50999832,34.24000168,41.70000076,18.61000061,58.61999893,34.70999908,26.83499908,7.03000021,14.98666668,16.95999908,9.43999958,5.989999771,63.49000168,42.86999893,26.69000053,52.34000015,45.13999939,65.41999817,65.81999969,46.75,3.289999962,13.89000034,108.7200012,12.64000034,34.95000076,39.54000092,16.07999992,36.20000076,19,19.31999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2012,75.04853058,69.38999939,35.25999832,,8.853718758,40.90999985,14.40999985,12.05000019,58.20999908,2.470000029,,46.13000107,32.25,46.80805206,12.85999966,61.04999924,33.59000015,52.00999832,6.059999943,13.35999966,22.10000038,27.59000015,4.989999771,136.1699982,149.5766754,4.159999847,77.56999969,15.90999985,22.69000053,19.40999985,12.85000038,38.63000107,29.29000092,7.449999809,9.720000267,34.63999939,8.739999771,36.40999985,34.36999893,41.09999847,18.76000023,59.47999954,35.33000183,27.77000046,7.050000191,15.34000015,17.04000092,9.5,6.170000076,62.91999817,42.47000122,26.95000076,53.70000076,45.66999817,66,67.33999634,48.18000031,3.220000029,16.23999977,110.1100006,12.67500019,35.79999924,39.36000061,16.29999924,36.47999954,19,19.07999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2012,76.27040863,69.61000061,35.88999939,,8.926068306,41.29000092,14.76000023,12.59000015,59.34000015,2.460000038,,45.90000153,32.52000046,47.97268295,13.10000038,61.83000183,33.91999817,53.34000015,6.340000153,13.68000031,22.35000038,28.5,5.28000021,138.6799927,150.9689484,4.119999886,77.87999725,16.70000076,23.13999939,19.47999954,13.02000046,40.79999924,29.20999908,7.5,9.779999733,35.27999878,8.850000381,36.77000046,34.13999939,42.29999924,18.93000031,62.24000168,36.25999832,28.625,7.230000019,15.57333374,17.60000038,10.18000031,6.400000095,62.97999954,45.52999878,26.71500015,54.70000076,46.36000061,67.16999817,67.45999908,49.72000122,3.140000105,15.78999996,110.7900009,12.90499973,36.04999924,39.52999878,16.42000008,37.40000153,20.21999931,18.81999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/07/2012,76.88706207,70.40000153,35.56000137,,8.828848839,41.22000122,14.61999989,12.64000034,59.15000153,2.410000086,,46,32.25999832,47.73544312,12.78999996,62.24000168,33.75,53.25999832,6.059999943,13.48999977,22.45000076,28.89999962,5.300000191,138.6799927,151.5428009,4.190000057,79.18000031,16.45000076,23.27000046,19.62999916,13.14000034,40.45000076,29.35000038,7.5,9.819999695,35.45999908,9.020000458,37.54000092,34.20000076,42.36000061,18.82999992,61.36999893,36.31000137,28.39999962,7.099999905,15.4333334,17.45999908,9.979999542,6.449999809,63.33000183,45.79000092,26.79500008,53.83000183,46.72000122,68.15000153,68.06999969,49.33000183,2.640000105,15.57999992,110.4199982,12.85000038,35.63000107,39.56000137,16.54999924,37.95999908,20.82999992,18.65999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2012,76.7957077,70.15000153,34.54000092,,8.79945755,41.20000076,14.68000031,12.89000034,59.68000031,2.359999895,,46.18000031,32.33000183,46.61394501,12.72000027,62.22999954,33.5,51.09000015,6.039999962,13.97000027,22.13999939,28.03000069,5.360000134,137.7100067,150.978363,4.190000057,78.75,15.67000008,22.98999977,19.70000076,13.28999996,40.00999832,29.5,8.199999809,9.850000381,35.16999817,8.920000076,36.41999817,34.40999985,41.47000122,18.79000092,60.77000046,35.81999969,27.84499931,7.130000114,15.41333294,17.42000008,9.789999962,6.25,63.31000137,45.15999985,26.5,52.38000107,46.18000031,65.44999695,67.77999878,49.11999893,2.670000076,15.35000038,110.9000015,12.61999989,35.59999847,39.29000092,16.19000053,39.36000061,19.22999954,18.37999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/08/2012,76.29325104,68.05999756,34.86000061,,8.620845795,40.95999908,14.64000034,12.72999954,59.52000046,2.359999895,,46.81999969,32.38999939,46.41265106,12.47999954,61.91999817,33.31999969,51.20999908,6.099999905,13.88000011,21.93499947,27.57999992,5.409999847,137.5899963,151.6274719,4.190000057,80.19999695,15,22.46999931,19.96999931,12.64999962,39.88999939,29.62999916,8.5,9.760000229,34.75999832,8.829999924,37.25999832,34.41999817,41.90999985,18.77000046,59.70000076,35.68000031,27.40999985,7.050000191,15.47333336,17.14999962,9.100000381,6.03000021,62.5,44.20999908,26.73500061,50.88999939,44.91999817,65.69999695,67.51999664,48.90000153,2.609999895,15.60999966,111.1999969,12.59500027,35.59999847,38.02000046,15.18999958,39.95999908,19.73999977,18.54000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/08/2012,76.76145172,67.13999939,34.61999893,,8.496495247,41.22000122,14.52000046,12.39999962,58.88000107,2.339999914,,47,32.34999847,47.20344925,12.43999958,62.18999863,32.90000153,51.09999847,5.989999771,13.86999989,22.50499916,26.84000015,5.170000076,136.6399994,151.8438416,4.170000076,80.44000244,15.05000019,23.93000031,19.73999977,12.51000023,38.56999969,29.63999939,8.550000191,9.630000114,34.56000137,8.720000267,36.90999985,33.66999817,41.49000168,18.61000061,59.84999847,35.36000061,27.45999908,7,15.26666641,18.52000046,10.02999973,5.920000076,62.79000092,44.58000183,26.47500038,50.88000107,45.00999832,63.47999954,67.45999908,49.54000092,2.549999952,15.60999966,111.8099976,12.65499973,32.54999924,37.24000168,14.84000015,42.20000076,19.25,18.54000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2012,76.56731415,68.01000214,35.77000046,,8.451277733,41.40999985,15.03999996,12.85000038,60.24000168,2.359999895,,47.00999832,33.65999985,48.54780579,12.81999969,61.20000076,33.49000168,51.61000061,6.539999962,14.18000031,22.55500031,27.29999924,5.610000134,139.3500061,153.3678284,4.150000095,81.75,16.02000046,24.70999908,19.88999939,12.63000011,39.72000122,29.72999954,8.399999619,9.789999962,35.22000122,9.020000458,38.75,34.56999969,42.13000107,18.80999947,62.09000015,36.06999969,27.97500038,7.269999981,15.57999992,18.65999985,10.75,5.579999924,62.70999908,45.47000122,26.48500061,53.09000015,45.68999863,64.41000366,68.59999847,51.25999832,2.549999952,16,113,12.76000023,32.63999939,38.11000061,15.35999966,43.15999985,20.46999931,18.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/08/2012,76.30467224,69.11000061,35.65999985,,8.534931183,41.15000153,15.18999958,13.17000008,60.13000107,2.349999905,,47.41999817,33.93000031,48.39683533,13,60.59999847,33.00999832,51,6.389999866,14.23999977,22.625,28.19000053,5.730000019,139.6199951,152.1919098,4.190000057,81.87999725,15.85000038,24.47999954,19.87999916,12.18999958,40.04000092,29.75,8.899999619,9.880000114,35.27999878,8.899999619,39.59999847,34.61999893,42.54999924,18.84000015,61.77000046,36.45999908,27.86499977,7.400000095,15.73999977,18.52000046,10.67000008,4.849999905,62.34999847,45.63999939,26.81500053,53.50999832,45.25,64.43000031,68.20999908,50.95999908,2.670000076,16.54000092,113.1699982,12.72500038,32.59000015,37.47000122,15.28999996,44.40000153,21.32999992,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/08/2012,74.77446747,70.66000366,35.75,,8.523626328,40.75,15.18999958,13.36999989,61.34000015,2.519999981,,46.20000076,33.75999832,48.24586487,14.18999958,59.20999908,33.09000015,52.54000092,6.199999809,14.17000008,22.56999969,28.88999939,5.889999866,140.3200073,149.9435577,4.179999828,80.80000305,16.09000015,24.55999947,19.86000061,12.07999992,40.54000092,29.46999931,9.350000381,9.710000038,35.38000107,9.130000114,40.45999908,35.70999908,43.63000107,18.95999908,62.33000183,36.79999924,27.57999992,7.440000057,15.99333286,18.65999985,10.72999954,4.579999924,61.40999985,45.68999863,26.76499939,54.41999817,44.56000137,64.48000336,68.05000305,51.25,2.799999952,16.93000031,112.5299988,12.64000034,32.54000092,38.36000061,15.07999992,44.40000153,20.86000061,18.47999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/08/2012,73.06155396,70.56999969,35.54000092,,8.496495247,40.86000061,15.14000034,13.43999958,61.45000076,2.140000105,,46.29000092,33.43999863,47.86484528,14.75,59.08000183,33.02000046,52.72999954,6.53000021,14.09000015,22.54999924,28.75,5.889999866,140.4900055,149.0874939,4.170000076,80.40000153,16.11000061,24.76000023,20.04999924,11.78999996,40.54000092,29.56999969,9.149999619,9.739999771,35.59000015,9.229999542,40.00999832,35.56000137,43.61000061,19,62.90999985,37.04000092,27.52000046,7.539999962,16.48666573,18.28000069,10.73999977,4.28000021,60.83000183,45.59000015,26.49500084,54.36999893,44.61000061,64.18000031,68.04000092,51.20999908,2.769999981,16.69000053,110.7900009,12.51000023,32.09999847,38.22000122,15.78999996,44,21.11000061,18.55999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/08/2012,72.73038483,67.91999817,35.25,,8.543974876,40.50999832,15.21000004,13.68999958,62,2.130000114,,46.68999863,33.25,47.88641357,14.53999996,59.79000092,33.02999878,52.02000046,6.710000038,14.32999992,22.5,29.70999908,5.929999828,140.6100006,147.7422333,4.199999809,80.87999725,16.04000092,24.57999992,20.04999924,11.59000015,40.81000137,29.69000053,9.050000191,9.680000305,35.43999863,9.18999958,39.86999893,35.56000137,42.95999908,18.93000031,61.38999939,37.36999893,27.68499947,7.630000114,16.78000069,18.21999931,10.71000004,4.340000153,60.25,45.38000107,26.42000008,55.25999832,44.84999847,64.52999878,68.08999634,50.84000015,2.940000057,16.73999977,110.5199966,12.52000046,31.77000046,38.00999832,16.05999947,43.40000153,20.89999962,18.52000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2012,72.8445816,68.59999847,34.84000015,,8.521365166,40.58000183,15.27999973,13.65999985,61.97999954,2.210000038,,46.15999985,33.20000076,48.04457092,14.35000038,59.65999985,33.15999985,51.90000153,6.53000021,14.48999977,22.22999954,30.51000023,6.019999981,140.8399963,148.353714,4.199999809,80.77999878,16.20999908,24.78000069,19.95000076,11.56000042,41.34000015,29.80999947,8.75,9.81000042,35.65000153,8.720000267,39.95000076,35.54000092,43.59999847,18.89999962,60.95000076,37.56000137,26.87999916,7.619999886,16.94666672,18.25,10.61999989,4.460000038,60.20000076,45.06000137,26.38500023,55.61999893,44.97999954,65.33999634,67.84999847,50.34999847,2.950000048,16.48999977,110.6999969,12.51500034,31.72999954,37.61000061,15.72000027,42.88000107,20.62000084,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/08/2012,72.65045166,69.11000061,35.02000046,,8.512322426,40.59000015,15.27000046,13.40999985,62.09999847,2.180000067,,46.15000153,32.95999908,48.1452179,14.47999954,59.5,33.18000031,51.90000153,6.28000021,14.31000042,22.12000084,29.79999924,5.900000095,140.7700043,147.8551331,4.179999828,80.77999878,16.75,24.55999947,19.79000092,11.44999981,41.22999954,29.79999924,9.100000381,9.869999886,35.59000015,8.739999771,39.36999893,35.27000046,42,18.86000061,60.41999817,37.58000183,25.86000061,7.710000038,17.05333328,18.21999931,10.81000042,4.46999979,59.75999832,45.63000107,26.14500046,55.00999832,44.77999878,65.11000061,68.22000122,50.54000092,3.029999971,16.5,111,12.42000008,31.56999969,38.54000092,15.80000019,42.84000015,20.39999962,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2012,72.71897125,70.66999817,35.77000046,,8.480669022,40.66999817,15.18000031,13.18999958,62.38999939,2.150000095,,46.22000122,33.18999863,47.62760544,14.93999958,59.5,33.02000046,51.97000122,6.260000229,14.39999962,22.51499939,28.89999962,5.860000134,140.7899933,148.2126007,4,80.43000031,16.23999977,24.54999924,19.5,11.36999989,41.09999847,29.86000061,9.100000381,9.920000076,35.65999985,8.710000038,38.84999847,34.83000183,41.59000015,18.95000076,60.75,37.63999939,26.35499954,7.519999981,17.15999985,18.07999992,10.43000031,4.400000095,59.31999969,45.41999817,26.30500031,60.13000107,45.27999878,64.79000092,68.19999695,48.59000015,3.039999962,16.52000046,110.5599976,12.60999966,31.72999954,38.63000107,15.43999958,44.91999817,20.20000076,18.47999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2012,73.03871155,71.30000305,36.24000168,,8.688673019,40.59999847,15.39000034,13.27000046,62.52000046,2.140000105,,46.06000137,33.31000137,47.37598801,15.02999973,59.61000061,33.16999817,52.81999969,6.349999905,14.42000008,22.51000023,29.02000046,5.880000114,140.9499969,148.3725281,4.090000153,80.94000244,16.37000084,24.77000046,19.76000023,11.42000008,41.09000015,30.12999916,9.25,9.979999542,35.52000046,8.81000042,39.36000061,34.88999939,41.65000153,18.87000084,60.93000031,37.72000122,26.96500015,7.539999962,17.18666649,18.48999977,10.67000008,4.440000057,59.56000137,45.66999817,26.35499954,60.93000031,45.31999969,65.08999634,66.76999664,49.84999847,2.710000038,16.63999939,111.3399963,12.82499981,31.87999916,38.65999985,15.86999989,43.24000168,20.12999916,18.70000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2012,73.41555023,72.45999908,37.00999832,,8.733891487,41.54000092,15.63000011,13.60000038,62.56999969,2.130000114,,46,33.74000168,47.54133606,14.97000027,60.16999817,33.20999908,53.38999939,6.739999771,14.44999981,22.59499931,29.77000046,6.159999847,141.9900055,150.2445984,4.039999962,81.11000061,16.54999924,25.07999992,20.09000015,11.19999981,41.72000122,30.40999985,9.5,10,35.66999817,8.840000153,41.18000031,35.18999863,41.25999832,19,61.79999924,38.24000168,27.18499947,7.619999886,17.06666756,18.20999908,10.93000031,4.389999866,59.75,45.63999939,26.55999947,61.29000092,45.06999969,66.76999664,66.69000244,50.75999832,2.809999943,16.79000092,111.9899979,12.82499981,31.92000008,38.15999985,16.15999985,43.91999817,21.45999908,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2012,73.06155396,72.87000275,36.95999908,,8.586932182,41.72000122,15.56000042,13.78999996,63.29000092,2.130000114,,46.40000153,33.79999924,47.51977158,15.02000046,59.95000076,33.11000061,53.13000107,6.880000114,14.39999962,22.95499992,29.70000076,6.090000153,142.1799927,150.376297,4.090000153,81.09999847,16.76000023,24.95999908,20.10000038,11.17000008,41.88000107,30.63999939,10.25,10.06999969,35.75999832,8.840000153,41.43000031,35.20999908,40.74000168,19.04000092,59.22000122,38.24000168,27.59499931,7.659999847,17.07999992,18.07999992,10.97000027,4.380000114,60.16999817,46.11999893,26.94000053,61.61000061,44.75999832,66.79000092,66.48999786,51,2.869999886,17.27000046,111.7600021,12.82999992,31.56999969,37.95000076,16.36000061,42.68000031,21.23999977,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/08/2012,73.06155396,71.58000183,37.02000046,,8.519104958,41.97999954,15.51000023,13.77999973,62.79999924,2.150000095,,46.65999985,33.74000168,46.85837555,15.27999973,59.88000107,33.22999954,53.20000076,6.71999979,14.5,22.92000008,29.64999962,5.909999847,142.1900024,149.6425171,4.130000114,80.80999756,16.55999947,24.68000031,19.96999931,11.07999992,41.24000168,30.76000023,10.44999981,10.09000015,35.72999954,8.760000229,42.86000061,35.22999954,41.22000122,18.93000031,56.27000046,38.11999893,27.96999931,7.619999886,17.17333412,17.87999916,11.02000046,4.300000191,60.11000061,45.59999847,26.81500053,60.59000015,44.83000183,66.12999725,66.44000244,49.79999924,2.859999895,16.79999924,111.3399963,12.75,31.70000076,37.02000046,16.03000069,42.27999878,20.88999939,18.37999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2012,73.14148712,72,37.02000046,,8.783631325,41.84999847,15.42000008,13.56999969,62.08000183,2.099999905,,46.81000137,33.66999817,47.16031647,15.51000023,59.75,33.02999878,53.41999817,6.699999809,14.64999962,22.88999939,30.20999908,5.920000076,141.7599945,149.1157074,4.230000019,80.68000031,16.47999954,24.76000023,19.95000076,11.07999992,41.16999817,30.62000084,9.850000381,10.09000015,35.54000092,8.729999542,42.31000137,35.11999893,41.74000168,18.87999916,56.06999969,37.99000168,28.375,7.599999905,16.92666626,18.11000061,11.03999996,4.300000191,60.31999969,45.24000168,26.77000046,60.36000061,44.25,65.83999634,66.05999756,49.66999817,2.859999895,16.97999954,111.3499985,12.75,31.62000084,37.47999954,16.14999962,39.59999847,21.10000038,18.31999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/08/2012,73.43839264,72.19999695,36.88000107,,8.749717712,41.90000153,15.35999966,13.39000034,62.16999817,2.130000114,,47.11999893,33.22999954,46.93745422,15.86999989,58.13999939,32.90000153,53.97000122,6,14.39999962,23.04500008,29.96999931,5.940000057,141.8200073,149.2944489,4.349999905,80.98999786,16.61000061,24.34000015,20.05999947,10.92000008,40.52000046,30.56999969,9.600000381,10.01000023,35.47999954,8.609999657,43.36000061,34.99000168,41.63999939,18.75,56.27999878,37.75,28.45499992,7.510000229,17.01333427,18.10000038,10.75,4.340000153,60.93000031,45.29000092,26.5,59.81000137,44.08000183,67.29000092,66,49.81999969,3,17.07999992,111.6200027,12.90999985,31.80999947,37.86000061,16.15999985,39.63999939,21.18000031,18.29999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/08/2012,72.78748322,71.95999908,37.13000107,,8.654759407,41.84000015,15.22999954,13.17000008,62.04000092,2.099999905,,46.93000031,32.90999985,46.49173355,15.85000038,57.22000122,32.75999832,53.91999817,5.699999809,14.32999992,22.79000092,29.26000023,5.869999886,140.6600037,147.1872101,4.340000153,80.83000183,16.79000092,24.30999947,19.98999977,10.93000031,40.02999878,30.54000092,9.25,10.01000023,35.36999893,8.5,43.11999893,34.54999924,41.66999817,18.39999962,55.86000061,37.29000092,33.88499832,7.550000191,17.07999992,17.88999939,10.68000031,4.289999962,61.27000046,45.00999832,26.40999985,59.52999878,43.59999847,66.79000092,65.23999786,48.88000107,2.960000038,16.30999947,111.5800018,12.84000015,32.15000153,37.93999863,15.76000023,39.40000153,20.98999977,18.36000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/08/2012,73.2556839,71.97000122,36.99000168,,8.713542938,42.34999847,15.35000038,13.14999962,62.43000031,2.109999895,,46.99000168,33.43000031,46.03163147,15.32999992,58.13999939,33.02999878,54.15999985,5.75,14.36999989,22.93499947,29.20999908,5.840000153,141.5099945,147.8080902,4.400000095,80.94000244,16.84000015,24.20000076,20.01000023,10.80000019,40.27000046,30.70999908,9.050000191,10.10999966,35.65000153,8.619999886,42.63000107,34.61999893,41.63999939,18.47999954,55.45999908,37.49000168,34.875,7.53000021,17.42000008,17.80999947,10.82999992,4.300000191,60.81999969,44.83000183,26.39500046,60.09999847,43.86999893,66.51999664,65.47000122,49.13999939,2.930000067,17.64999962,111.8399963,12.90999985,32.56999969,38.70000076,16.06999969,38.84000015,20.94000053,18.28000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/08/2012,73.63252258,71.40000153,37.15000153,,8.709020615,42.31000137,15.22000027,12.82999992,62.36999893,2.019999981,,46.41999817,33.74000168,45.9525528,15.31999969,58.36999893,33.18999863,54.61000061,5.75,14.38000011,22.84000015,29.13999939,5.829999924,141.5399933,149.3226776,4.449999809,80.45999908,16.73999977,24.12999916,19.97999954,10.77000046,39.84000015,30.85000038,8.649999619,10.21000004,35.18999863,8.710000038,42.02000046,34.06000137,41.75999832,18.45999908,55.25,37.66999817,34.72000122,7.460000038,17.66666603,17.87999916,10.90999985,4.309999943,61.02999878,45.06999969,26.40500069,59.81000137,43.59000015,66.15000153,65.51000214,49.11999893,3.019999981,17.45000076,111.4300003,12.95499992,32.88999939,37.90000153,16.03000069,39.08000183,20.77000046,18.29999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/08/2012,74.04362488,72.08999634,37.15999985,,8.844676018,42.95999908,15.30000019,13.17000008,62.00999832,2.079999924,,46.25999832,33.90999985,45.85190582,14.81000042,58.22000122,33.31000137,54.33000183,5.980000019,14.31000042,22.89500046,28.87999916,5.800000191,141.3999939,149.1909637,4.449999809,81.22000122,16.77000046,24.22999954,20.12999916,10.71000004,39.63000107,30.95000076,8.800000191,10.21000004,35.00999832,8.699999809,42.70000076,34.24000168,41.59999847,18.52000046,56.86999893,37.5,34.79999924,7.460000038,17.58666611,17.85000038,11,4.389999866,61.11999893,45.13999939,26.60499954,60.18999863,43.29999924,65.01999664,65.37000275,49.18999863,2.930000067,17.62000084,111.8499985,12.97999954,32.95999908,38.34999847,15.97999954,40.40000153,21.17000008,18.42000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/08/2012,74.13497925,71.44000244,37.34000015,,8.817544937,42.65000153,15.25,12.92000008,62.11000061,2.059999943,,46.18999863,34.25,45.9381752,14.84000015,58.27000046,33.5,54.63999939,5.960000038,14.35000038,23.31999969,28.79999924,5.909999847,141.5099945,148.4571991,4.409999847,81,16.37000084,23.92000008,20.21999931,11,39.68999863,31.01000023,8.949999809,10.27999973,35.36000061,8.880000114,42.52000046,34.15000153,42.29000092,18.65999985,56.84999847,37.5,34.27000046,7.480000019,17.57333374,17.94000053,10.93999958,4.590000153,60.91999817,45.90999985,26.54999924,60.15000153,43.70999908,65.12000275,65.30999756,49.43000031,3,17.68000031,111.8499985,12.91499996,32.90000153,37.70000076,15.98999977,40.24000168,21.11000061,18.63999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/08/2012,74.42046356,71.01999664,37.13999939,,8.783631325,42.27000046,15.14000034,12.72999954,61.20000076,2.029999971,,46.04999924,34.06999969,45.5499649,14.82999992,58.31000137,33.29000092,54.68999863,5.869999886,14.25,22.79999924,27.45000076,5.769999981,140.4900055,148.0809021,4.389999866,79.91999817,16.05999947,23.62000084,20.20000076,10.85999966,39.38000107,31.03000069,9.100000381,10.26000023,35.20999908,8.630000114,41.77999878,33.38999939,42,18.77000046,57.41999817,37.40000153,34.25500107,7.360000134,17.47999954,18.20999908,10.68000031,4.329999924,60.61999893,45.65000153,26.59499931,59.81000137,43.81000137,64.01000214,64.80999756,49.65999985,2.869999886,17.21999931,111.4000015,13.06000042,32.86999893,37.61999893,15.77999973,41.27999878,20.40999985,18.55999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/08/2012,74.78588867,71.12000275,37.29000092,,8.883111,42.13000107,15.30000019,12.73999977,61.45999908,2.029999971,,46.02999878,34.16999817,45.80876923,14.82999992,58.43999863,33.40999985,54.29999924,5.880000114,14.69999981,22.89500046,27.70000076,5.940000057,141.1600037,149.2944489,4.460000038,80.59999847,16.23999977,24,20.09000015,10.71000004,39.90999985,31.05999947,9.199999809,10.31000042,35.13999939,8.520000458,42.38999939,34.13000107,42.08000183,18.78000069,58.04000092,37.50999832,34.49499893,7.309999943,17.54000092,18.25,10.31999969,4.429999828,60.40000153,45.59000015,26.70000076,59.95000076,43.79000092,64.02999878,64.77999878,49.75999832,2.789999962,17.48999977,112.1299973,13.11999989,33.00999832,37.34000015,15.80000019,42.63999939,21.12000084,18.79999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2012,75.74511719,70.26000214,37.27000046,,8.797196388,42.72000122,15.26000023,12.90999985,60.81000137,2.019999981,,45.33000183,34.45999908,45.27677917,14.21000004,58.99000168,33.11999893,54.56000137,5.619999886,14.38000011,23.07999992,26.95999908,5.849999905,141.0299988,149.3414917,4.429999828,81.91999817,16.95000076,24.06999969,20.04000092,10.56999969,39.15000153,31.32999992,8.399999619,10.5,34.97000122,8.739999771,41.65999985,33.63000107,42.43000031,18.84000015,58.75,37.20000076,35.90499878,7.230000019,17.91333389,18.5,10.32999992,4.670000076,60.59999847,46.45999908,26.54000092,59.77999878,43.97000122,63.47000122,64.80999756,50.49000168,2.640000105,17.94000053,112.7600021,13.14000034,33.13999939,37.93000031,16.5,41.84000015,21.29999924,18.92000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/09/2012,75.64234161,70.23999786,37.68000031,,8.72032547,42.47999954,15.15999985,12.81000042,60.68000031,1.909999967,,44.90000153,34.58000183,45.53558731,14.5,58.86000061,33.08000183,54.27999878,5.679999828,14.18000031,22.81500053,26.73999977,5.510000229,140.9100037,148.5888977,4.5,81.27999878,16.71999931,24.02000046,20.01000023,10.68999958,39.22000122,31.29000092,8.649999619,10.52000046,34.75999832,8.720000267,41.72000122,33.25999832,42.16999817,18.93000031,58.61000061,37.13000107,35.65499878,7.25,17.93333244,18.55999947,10.18000031,4.75,60.33000183,46.5,26.52499962,59.59000015,43.99000168,63.90000153,64.47000122,50.50999832,2.630000114,17.93000031,112.3799973,13.09500027,33.08000183,37.45000076,16.55999947,40.95999908,21.73999977,19.20000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/09/2012,75.98492432,71.31999969,38.43999863,,8.822066307,42.20999908,15.84000015,13.28999996,62.61999893,1.830000043,,45.04000092,35.36000061,46.06757736,15.01000023,59.20000076,33.93000031,54.88999939,5.989999771,14.40999985,23.13999939,27.45999908,5.710000038,143.7700043,149.4355621,4.579999924,81.98999786,17.43000031,24.78000069,19.81999969,10.97000027,41.00999832,31.27000046,8.850000381,10.77999973,35.63999939,8.710000038,43.29000092,34.29000092,42.95000076,19.02000046,58.61999893,37.95000076,36.56999969,7.320000172,18.21999931,16.63999939,11.02000046,4.940000057,60.72000122,47.22000122,26.64999962,60.95000076,44.38000107,64.94000244,65,51.72000122,2.680000067,18.27000046,112.9499969,13.24499989,33.5,38.88999939,16.55999947,41.31999969,22.51000023,19.13999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/09/2012,74.2720108,70.38999939,38.40999985,,8.930589676,42.77999878,16.29999924,13.81000042,61.93000031,1.879999995,,44.65000153,35.72999954,47.26815414,14.77999973,58.65999985,33.97999954,54.88000107,5.920000076,14.51000023,22.92499924,30.18000031,5.820000172,144.3300018,149.623703,4.550000191,82.38999939,17.52000046,24.75,19.80999947,11.02000046,41.70999908,31.12000084,8.550000191,10.75,35.5,8.760000229,44.29999924,34.72000122,45.36999893,18.95999908,58.61999893,37.63999939,35.73500061,7.360000134,18.46666718,16.54000092,11.02999973,5.079999924,60.56000137,46.97000122,26.70000076,61,44.31000137,65.26000214,64.72000122,51.70000076,2.809999943,18.23999977,114.3700027,13.13000011,33.29999924,38.36000061,16.69000053,41.36000061,22.95000076,19.07999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
